 200.00000,4000.00000,  60.67707,  55.24775,  56.18467
 201.00000,4000.00000,  51.62112,  74.97484,  58.93323
 202.00000,4000.00000,  51.38141,  23.86003,   6.76331
 203.00000,4000.00000,  65.36975,  72.00061,  60.01363
 204.00000,4000.00000,  37.74988,  50.47831,  69.59314
 205.00000,4000.00000,  63.61873,  75.71937,  69.97608
 206.00000,4000.00000,  50.50196,  56.44816,  52.57103
 207.00000,4000.00000,  48.95334,  61.27536,  69.40240
 208.00000,4000.00000,  59.41535,  66.00063,  79.51867
 209.00000,4000.00000,  72.08592,  83.87264,  67.10909
 210.00000,4000.00000,  47.97529,  48.98828,  34.62498
 211.00000,4000.00000,  36.99880,  38.38092,  38.73456
 212.00000,4000.00000,  68.58387,  75.80077,  65.59464
 213.00000,4000.00000,  57.24199,  55.15852,  61.29545
 214.00000,4000.00000,  73.74833,  70.85537,  78.15875
 215.00000,4000.00000,  30.05775,  39.75773,  52.55185
 216.00000,4000.00000,  24.56234,  14.53192,  16.94124
 217.00000,4000.00000,  59.63704,  61.51445,  65.23063
 218.00000,4000.00000,  64.24653,  62.35181,  73.68642
 219.00000,4000.00000,  69.12745,  78.82312,  70.30037
 200.00000,5000.00000,  65.04238,  68.98009,  67.57808
 201.00000,5000.00000,  58.17711,  71.32636,  54.64186
 202.00000,5000.00000,  50.17176,  24.25500,  18.63616
 203.00000,5000.00000,  61.80077,  55.17515,  62.66587
 204.00000,5000.00000,  42.45103,  53.38354,  69.05441
 205.00000,5000.00000,  66.73330,  75.27939,  72.90727
 206.00000,5000.00000,  56.91755,  60.88935,  38.61045
 207.00000,5000.00000,  54.16768,  61.57724,  61.52574
 208.00000,5000.00000,  76.84411,  84.93321,  72.71947
 209.00000,5000.00000,  80.78015,  81.71105,  58.85185
 210.00000,5000.00000,  51.38430,  53.21817,  33.60862
 211.00000,5000.00000,  37.80196,  36.58381,  44.13351
 212.00000,5000.00000,  67.26895,  71.54456,  36.87757
 213.00000,5000.00000,  50.50285,  53.06074,  49.84763
 214.00000,5000.00000,  74.00342,  70.48530,  70.91931
 215.00000,5000.00000,  40.16516,  38.22748,  52.01952
 216.00000,5000.00000,  38.77672,  53.30891,  47.77361
 217.00000,5000.00000,  65.32566,  68.01551,  65.63511
 218.00000,5000.00000,  66.61560,  65.13781,  74.49344
 219.00000,5000.00000,  65.50496,  75.86973,  59.33558
