  20.00000,1000.00000,2092.86469,2194.59375,2919.78188,  41.36771,  45.50444,  29.56234
  20.00000,1500.00000,2052.46313,2072.67188,2919.78188,  41.18657,  47.32986,  29.56234
  21.00000, 500.00000,3133.14516,2926.12500,3273.71391,  55.69054,  26.83884,  42.11506
  21.00000,1000.00000,3036.92250,2895.64453,3273.71391,  56.46710,  27.64110,  42.11506
  21.00000,1500.00000,2988.99047,2987.08594,3273.71391,  57.74068,  28.25445,  42.11506
  22.00000, 500.00000,20754.39328,3143.92922,9267.95156,   8.87416,  54.65904,  15.21757
  22.00000,1000.00000,20824.43859,3136.51828,9267.95156,  -2.53364,  53.01487,  15.21757
  22.00000,1500.00000,20685.78234,3119.06672,9267.95156,   9.27501,  54.88323,  15.21757
  23.00000, 500.00000,2878.82438,2060.16281,2499.18656,  33.61638,  42.05738,  43.53043
  23.00000,1000.00000,2854.20094,2059.92375,2499.18656,  33.52777,  42.46652,  43.53043
  23.00000,1500.00000,2892.92906,1927.96125,2499.18656,  32.12103,  43.20844,  43.53043
  24.00000, 500.00000,6253.08234,2560.35938,5877.03703,  14.06972,  56.47980,  28.41335
  24.00000,1000.00000,6339.26437,2712.76172,5877.03703,  13.62149,  57.53712,  28.41335
  24.00000,1500.00000,5617.17609,1828.82812,5877.03703,  12.36627,  41.45777,  28.41335
  25.00000, 500.00000,16512.13406,18546.90187,2375.66250,  52.15939,  19.30568,  37.88151
  25.00000,1000.00000,16512.13406,18546.90187,2375.66250,  52.15939,  19.30568,  37.88151
  25.00000,1500.00000,16512.13406,18546.90187,2375.66250,  52.15939,  19.30568,  37.88151
  26.00000, 500.00000,16661.18719,17963.15625,2018.13094,  39.76517,  27.24277,  55.47317
  26.00000,1000.00000,16661.18719,17963.15625,2018.13094,  39.76517,  27.24277,  55.47317
  26.00000,1500.00000, 520.88250,1767.86719,2018.13094,  82.10850,  60.20350,  55.47317
  27.00000, 500.00000,1248.22219,1835.60156,1899.74719,  61.73329,  25.10504,  56.33295
  27.00000,1000.00000,1480.27219,2072.67188,1899.74719,  62.61809,  26.22135,  56.33295
  27.00000,1500.00000,1429.11281,1991.39062,1899.74719,  56.53868,  15.16686,  56.33295
  28.00000, 500.00000,1798.08188,1869.46875,2237.87719,  56.97829,  52.19253,  72.40080
  28.00000,1000.00000,1819.35844,1889.78906,2237.87719,  55.48565,  51.60598,  72.40080
  28.00000,1500.00000,1770.43031,1666.26562,2237.87719,  57.57838,  57.94082,  72.40080
  29.00000, 500.00000,2474.90438,4023.42188,3277.19812,  73.57416,  22.01860,  30.65393
  29.00000,1000.00000,3289.74891,3871.01953,3277.19812,  45.16110,  35.09122,  30.65393
  29.00000,1500.00000,1989.40828,1832.21484,3277.19812,  41.36540,  47.14275,  30.65393
  30.00000, 500.00000,1046.55938,2316.51562,2107.51875,  80.38780,  45.54567,  48.16258
  30.00000,1000.00000,1063.53281,2499.39844,2107.51875,  77.05294,  40.30644,  48.16258
  30.00000,1500.00000,1041.53906,2499.39844,2107.51875,  77.45740,  42.14227,  48.16258
  31.00000, 500.00000, 961.95469,2560.35938,2005.94062,  74.11656,  10.57506,  56.99542
  31.00000,1000.00000, 977.73281,2499.39844,2005.94062,  74.00175,  10.88348,  56.99542
  31.00000,1500.00000, 966.73594,2499.39844,2005.94062,  74.84087,   4.34707,  56.99542
  32.00000, 500.00000,   0.00000,17963.15625,17963.15625, 100.00000,  27.24277,  27.24277
  32.00000,1000.00000,   0.00000,17963.15625,17963.15625, 100.00000,  27.24277,  27.24277
  32.00000,1500.00000,   0.00000,17963.15625,17963.15625, 100.00000,  27.24277,  27.24277
  50.00000, 500.00000,2095.49438,3616.94156,2649.77250,  59.87251,  52.94959,  46.66250
  50.00000,1000.00000,2072.90297,3413.61891,2649.77250,  60.52753,  53.92198,  46.66250
  50.00000,1500.00000,2406.99281,3664.99312,2649.77250,  59.23746,  52.20073,  46.66250
  51.00000, 500.00000,1308.93609,2529.87891,1976.51813,  81.26006,  27.61266,  33.75031
  51.00000,1000.00000,1328.89781,2560.35938,1976.51813,  82.29920,  28.16946,  33.75031
  51.00000,1500.00000,1374.79781,2621.32031,1976.51813,  81.31134,  27.09406,  33.75031
  52.00000, 500.00000,1822.73297,3691.14328,3097.39594,  63.43576,  40.79805,  37.10501
  52.00000,1000.00000,1824.64547,3713.61516,3097.39594,  62.70701,  39.37427,  37.10501
  52.00000,1500.00000,1948.95797,3663.41203,3097.39594,  62.62622,  39.16477,  37.10501
